sample	metabolite	derivative	isotopologue	area	corrected_area	isotopologue_fraction	residuum	mean_enrichment
Proteinogenic_51200_01	Aspartate		1	556680.0	564287.3068997029	0.236872500936574	0.0	0.4734499173267569
Proteinogenic_51200_01	Aspartate		2	823851.0	834855.4323158243	0.3504496588087938	0.0	0.4734499173267569
Proteinogenic_51200_01	Aspartate		3	572728.0	579698.869824724	0.24334185689896143	0.0	0.4734499173267569
Proteinogenic_51200_01	Aspartate		4	133568.0	134597.95613857504	0.05650057001399538	0.0	0.4734499173267569
Proteinogenic_51200_02	Aspartate		0	259552.0	263289.86951062526	0.11054220451607277	1.2377319253994117e-17	0.4741834112968102
Proteinogenic_51200_02	Aspartate		1	558864.0	566511.1566919396	0.23784960758298418	0.0	0.4741834112968102
Proteinogenic_51200_02	Aspartate		2	826338.0	837374.8645013665	0.35157168675110473	0.0	0.4741834112968102
Proteinogenic_51200_02	Aspartate		3	575124.0	582125.6278445162	0.24440534049730656	-4.9509277015976466e-17	0.4741834112968102
Proteinogenic_51200_02	Aspartate		4	131506.0	132502.52329462144	0.05563116065253185	0.0	0.4741834112968102
Proteinogenic_51200_03	Aspartate		0	275988.0	279962.5682194645	0.11602918086027547	0.0	0.47186215998418035
Proteinogenic_51200_03	Aspartate		1	559387.0	567016.284303848	0.23499725488529954	0.0	0.47186215998418035
Proteinogenic_51200_03	Aspartate		2	835455.0	846622.3763866778	0.35087869587308773	0.0	0.47186215998418035
Proteinogenic_51200_03	Aspartate		3	576152.0	583154.0586781823	0.24168548022010258	0.0	0.47186215998418035
Proteinogenic_51200_03	Aspartate		4	135062.0	136108.15024476958	0.05640938816123468	0.0	0.47186215998418035
Proteinogenic_51200_04	Aspartate		0	249167.0	252755.31267859222	0.10750441858674074	0.0	0.47373562550057174
Proteinogenic_51200_04	Aspartate		1	563177.0	570902.3207528248	0.24282188734999308	0.0	0.47373562550057174
Proteinogenic_51200_04	Aspartate		2	822242.0	833213.1953837953	0.3543905731565738	0.0	0.47373562550057174
Proteinogenic_51200_04	Aspartate		3	552398.0	559078.8613336254	0.23779301528762314	-5.0155648091098424e-17	0.47373562550057174
Proteinogenic_51200_04	Aspartate		4	134097.0	135165.88259996715	0.05749010561906919	0.0	0.47373562550057174
Proteinogenic_51200_05	Aspartate		0	263248.0	267039.0964775193	0.11026793401311276	-2.4346540742240626e-17	0.47319422402265027
Proteinogenic_51200_05	Aspartate		1	567077.0	574836.7213333136	0.23736620776662964	0.0	0.47319422402265027
Proteinogenic_51200_05	Aspartate		2	854830.0	866264.4955583359	0.35770491098171625	0.0	0.47319422402265027
Proteinogenic_51200_05	Aspartate		3	571030.0	577928.5791513809	0.23864292259362604	-4.869308148448125e-17	0.47319422402265027
Proteinogenic_51200_05	Aspartate		4	134613.0	135660.4966032526	0.0560180246449152	0.0	0.47319422402265027
Intracellular_16_01	Glutamate		0	2364362.0	2398963.464150611	0.03128879451973582	0.0	0.5030287412898329
Intracellular_16_01	Glutamate		1	11623710.0	11790162.901975745	0.15377474059395307	0.0	0.5030287412898329
Intracellular_16_01	Glutamate		2	23579023.0	23886406.08198431	0.31154157321807946	0.0	0.5030287412898329
Intracellular_16_01	Glutamate		3	23353472.0	23561874.342299007	0.3073088255877436	4.890286727476677e-17	0.5030287412898329
Intracellular_16_01	Glutamate		4	12627288.0	12579593.147411667	0.16407098774661852	0.0	0.5030287412898329
Intracellular_16_01	Glutamate		5	2629484.0	2454648.8416620907	0.03201507833386948	0.0	0.5030287412898329
Intracellular_16_02	Glutamate		0	2279154.0	2312508.480161972	0.030118453393669996	6.103943519996039e-18	0.5019201862384418
Intracellular_16_02	Glutamate		1	11827352.0	11996916.850463156	0.1562496242189351	0.0	0.5019201862384418
Intracellular_16_02	Glutamate		2	23408972.0	23714262.157140452	0.3088580671907765	0.0	0.5019201862384418
Intracellular_16_02	Glutamate		3	23846834.0	24061020.7255964	0.3133743022110973	0.0	0.5019201862384418
Intracellular_16_02	Glutamate		4	12448589.0	12398929.683019308	0.16148549896917672	2.4415774079984157e-17	0.5019201862384418
Intracellular_16_02	Glutamate		5	2477696.0	2296814.603480222	0.029914054016344394	-6.103943519996039e-18	0.5019201862384418
Intracellular_16_03	Glutamate		0	2637932.0	2676537.0484357923	0.03233443670995556	1.1323932536282348e-17	0.502842299653329
Intracellular_16_03	Glutamate		1	12713434.0	12895411.624341462	0.1557855779578225	0.0	0.502842299653329
Intracellular_16_03	Glutamate		2	24894042.0	25216703.883675676	0.30463539304898274	0.0	0.502842299653329
Intracellular_16_03	Glutamate		3	25626160.0	25856703.906168833	0.31236704026596	4.5295730145129393e-17	0.502842299653329
Intracellular_16_03	Glutamate		4	13487014.0	13437447.23559754	0.1623337466734188	0.0	0.502842299653329
Intracellular_16_03	Glutamate		5	2885159.0	2693867.8870847956	0.03254380534386039	0.0	0.502842299653329
Intracellular_16_04	Glutamate		0	2492789.0	2529269.9404052915	0.032532793587641995	6.028342026925293e-18	0.5018963583640937
Intracellular_16_04	Glutamate		1	12011559.0	12183489.36404589	0.15671041604765332	0.0	0.5018963583640937
Intracellular_16_04	Glutamate		2	23456565.0	23760485.417669374	0.3056197977473888	0.0	0.5018963583640937
Intracellular_16_04	Glutamate		3	23978288.0	24192790.200584598	0.31118032809840296	0.0	0.5018963583640937
Intracellular_16_04	Glutamate		4	12626243.0	12578599.28440735	0.1617925266117354	2.4113368107701173e-17	0.5018963583640937
Intracellular_16_04	Glutamate		5	2679889.0	2500608.7149729733	0.03216413790717751	-6.028342026925293e-18	0.5018963583640937
Intracellular_16_05	Glutamate		0	3929751.0	3987261.287488686	0.033181110831832	7.800713108573976e-18	0.5034481542277882
Intracellular_16_05	Glutamate		1	18463232.0	18727358.396194566	0.1558449546513033	0.0	0.5034481542277882
Intracellular_16_05	Glutamate		2	36005158.0	36470765.07695919	0.3035016796961603	0.0	0.5034481542277882
Intracellular_16_05	Glutamate		3	36823628.0	37152926.158258714	0.3091784740699792	0.0	0.5034481542277882
Intracellular_16_05	Glutamate		4	19847177.0	19780848.673994917	0.16461186886824627	0.0	0.5034481542277882
Intracellular_16_05	Glutamate		5	4320469.0	4047440.847241771	0.033681911882478884	-7.800713108573976e-18	0.5034481542277882
Proteinogenic_12800_01	Glutamate		0	446355.0	452887.2216018304	0.03556352824750845	-3.2202958029693784e-17	0.49645355175625683
Proteinogenic_12800_01	Glutamate		1	1995991.0	2024511.4408366478	0.15897726051740552	1.8401690302682162e-17	0.49645355175625683
Proteinogenic_12800_01	Glutamate		2	4001115.0	4052861.8011723883	0.3182559769283181	0.0	0.49645355175625683
Proteinogenic_12800_01	Glutamate		3	3694310.0	3725547.6174273053	0.29255322652114835	0.0	0.49645355175625683
Proteinogenic_12800_01	Glutamate		4	2098467.0	2090144.456195599	0.1641311740843009	0.0	0.49645355175625683
Proteinogenic_12800_01	Glutamate		5	416439.0	388645.0665222424	0.03051883370131878	3.6803380605364324e-17	0.49645355175625683
Proteinogenic_12800_02	Glutamate		0	421944.0	428118.97667005565	0.03396289493999324	-2.7885674955772006e-17	0.49840450181855234
Proteinogenic_12800_02	Glutamate		1	1965421.0	1993531.8009154783	0.15814788599340204	3.7180899941029343e-17	0.49840450181855234
Proteinogenic_12800_02	Glutamate		2	3950491.0	4001747.7594453455	0.31746067363685204	-3.7180899941029343e-17	0.49840450181855234
Proteinogenic_12800_02	Glutamate		3	3675001.0	3706289.0664627454	0.2940217860945946	0.0	0.49840450181855234
Proteinogenic_12800_02	Glutamate		4	2089745.0	2081744.9425618332	0.16514587913391832	-1.8590449970514672e-17	0.49840450181855234
Proteinogenic_12800_02	Glutamate		5	421605.0	394058.7533897254	0.03126088020123971	3.253328744840067e-17	0.49840450181855234
Proteinogenic_12800_03	Glutamate		0	438960.0	445383.9988223263	0.034729880171896675	-3.197788137565525e-17	0.4968560006232673
Proteinogenic_12800_03	Glutamate		1	2018963.0	2047831.0592760858	0.15968451378810858	1.8273075071802998e-17	0.4968560006232673
Proteinogenic_12800_03	Glutamate		2	4031355.0	4083570.501788114	0.31842615490362314	-3.6546150143605996e-17	0.4968560006232673
Proteinogenic_12800_03	Glutamate		3	3722898.0	3754315.634568965	0.29275172089887463	0.0	0.4968560006232673
Proteinogenic_12800_03	Glutamate		4	2093282.0	2084586.851017678	0.16255063436312708	-1.8273075071802998e-17	0.4968560006232673
Proteinogenic_12800_03	Glutamate		5	436275.0	408542.749965331	0.03185709587436988	3.197788137565525e-17	0.4968560006232673
Proteinogenic_12800_04	Glutamate		0	425752.0	431982.7051818003	0.034321075305500166	-2.792718819990136e-17	0.4973839059298147
Proteinogenic_12800_04	Glutamate		1	1969675.0	1997842.1692803774	0.15872878871740642	1.8618125466600905e-17	0.4973839059298147
Proteinogenic_12800_04	Glutamate		2	3942393.0	3993492.917717034	0.3172834687982837	3.723625093320181e-17	0.4973839059298147
Proteinogenic_12800_04	Glutamate		3	3686938.0	3718377.8297639373	0.29542554361272844	3.723625093320181e-17	0.4973839059298147
Proteinogenic_12800_04	Glutamate		4	2070637.0	2062406.6656414687	0.16385844533349278	-1.8618125466600905e-17	0.4973839059298147
Proteinogenic_12800_04	Glutamate		5	410195.0	382412.0140978945	0.03038267823258861	2.792718819990136e-17	0.4973839059298147
Proteinogenic_12800_05	Glutamate		0	430832.0	437137.04888969497	0.0347434666415033	-3.259357571855591e-17	0.4961670786252199
Proteinogenic_12800_05	Glutamate		1	1989519.0	2017968.7243610928	0.16038729555528505	0.0	0.4961670786252199
Proteinogenic_12800_05	Glutamate		2	3952988.0	4004169.93123288	0.31824972233777576	-3.724980082120675e-17	0.4961670786252199
Proteinogenic_12800_05	Glutamate		3	3659257.0	3690109.9066841165	0.29328836522093016	3.724980082120675e-17	0.4961670786252199
Proteinogenic_12800_05	Glutamate		4	2053978.0	2045458.7864137492	0.16257219399005562	-3.724980082120675e-17	0.4961670786252199
Proteinogenic_12800_05	Glutamate		5	414467.0	387004.54110516264	0.03075895625445003	2.793735061590506e-17	0.4961670786252199
Proteinogenic_1600_01	Glutamate		0	1660186.0	1684482.13839266	0.03291571914892414	-4.5790238777227524e-18	0.5002948874394422
Proteinogenic_1600_01	Glutamate		1	7888575.0	8001454.396549795	0.15635287528253017	0.0	0.5002948874394422
Proteinogenic_1600_01	Glutamate		2	15697449.0	15901134.997718852	0.3107170339208643	0.0	0.5002948874394422
Proteinogenic_1600_01	Glutamate		3	15596784.0	15734997.440007944	0.30747061351362953	0.0	0.5002948874394422
Proteinogenic_1600_01	Glutamate		4	8295399.0	8261951.67254174	0.16144313713819605	-3.663219102178202e-17	0.5002948874394422
Proteinogenic_1600_01	Glutamate		5	1708829.0	1591593.3759008052	0.031100620995855865	0.0	0.5002948874394422
Proteinogenic_1600_02	Glutamate		0	1668224.0	1692637.7712123562	0.032860909705822124	-4.549403895576192e-18	0.5004350565462155
Proteinogenic_1600_02	Glutamate		1	7975346.0	8089482.827640831	0.1570494108585939	0.0	0.5004350565462155
Proteinogenic_1600_02	Glutamate		2	15754573.0	15958893.808589658	0.3098263416828094	0.0	0.5004350565462155
Proteinogenic_1600_02	Glutamate		3	15671061.0	15809549.624228831	0.3069269701569952	0.0	0.5004350565462155
Proteinogenic_1600_02	Glutamate		4	8376792.0	8343945.744540422	0.16198955994301872	1.8197615582304767e-17	0.5004350565462155
Proteinogenic_1600_02	Glutamate		5	1732279.0	1614647.6502015607	0.03134680765276073	0.0	0.5004350565462155
Proteinogenic_1600_03	Glutamate		0	1697049.0	1721884.6132163054	0.033488842218584114	-4.5575683447181784e-18	0.5000220751926279
Proteinogenic_1600_03	Glutamate		1	7933743.0	8047226.421380143	0.15651007846538373	1.8230273378872714e-17	0.5000220751926279
Proteinogenic_1600_03	Glutamate		2	15751774.0	15955877.79881369	0.31032501827481973	0.0	0.5000220751926279
Proteinogenic_1600_03	Glutamate		3	15636420.0	15774753.09503709	0.3068023335489644	0.0	0.5000220751926279
Proteinogenic_1600_03	Glutamate		4	8353628.0	8320521.358756604	0.16182537716001724	-1.8230273378872714e-17	0.5000220751926279
Proteinogenic_1600_03	Glutamate		5	1713980.0	1596402.6571557526	0.031048350332230714	4.5575683447181784e-18	0.5000220751926279
Proteinogenic_1600_04	Glutamate		0	1698128.0	1722979.403936939	0.03351267670387088	-4.5579274537635264e-18	0.5000034570173577
Proteinogenic_1600_04	Glutamate		1	7940809.0	8054394.1612446755	0.15666136632543132	-1.8231709815054106e-17	0.5000034570173577
Proteinogenic_1600_04	Glutamate		2	15776881.0	15981332.307809979	0.3108436593641166	3.646341963010821e-17	0.5000034570173577
Proteinogenic_1600_04	Glutamate		3	15586898.0	15724408.63034413	0.30584638538579245	0.0	0.5000034570173577
Proteinogenic_1600_04	Glutamate		4	8339189.0	8305738.3672260335	0.16155011722819757	-1.8231709815054106e-17	0.5000034570173577
Proteinogenic_1600_04	Glutamate		5	1740664.0	1623913.0854899224	0.03158579499259124	0.0	0.5000034570173577
Proteinogenic_1600_05	Glutamate		0	1658294.0	1682562.4497518456	0.032643135632932405	0.0	0.5005544603753819
Proteinogenic_1600_05	Glutamate		1	7996978.0	8111446.754845563	0.15736893250933118	0.0	0.5005544603753819
Proteinogenic_1600_05	Glutamate		2	15738063.0	15942191.552703777	0.30929200946915864	0.0	0.5005544603753819
Proteinogenic_1600_05	Glutamate		3	15710397.0	15849306.36753304	0.3074899582595494	3.6370499386347286e-17	0.5005544603753819
Proteinogenic_1600_05	Glutamate		4	8366594.0	8333674.816345469	0.16168034499452896	0.0	0.5005544603753819
Proteinogenic_1600_05	Glutamate		5	1742750.0	1624961.0195955897	0.031525619134499396	0.0	0.5005544603753819
Proteinogenic_25600_01	Glutamate		0	263443.0	267298.37981080334	0.04018906361925971	-7.927891233315016e-17	0.49143049746478323
Proteinogenic_25600_01	Glutamate		1	1077432.0	1092792.4903636961	0.16430442619578048	7.047014429613348e-17	0.49143049746478323
Proteinogenic_25600_01	Glutamate		2	2131390.0	2158719.505526919	0.32456955259199727	-7.047014429613348e-17	0.49143049746478323
Proteinogenic_25600_01	Glutamate		3	1784492.0	1798329.3426031244	0.2703838774085132	3.523507214806674e-17	0.49143049746478323
Proteinogenic_25600_01	Glutamate		4	1135941.0	1132057.8080212667	0.17020807720364478	-3.523507214806674e-17	0.49143049746478323
Proteinogenic_25600_01	Glutamate		5	215225.0	201825.3077246602	0.030345002980804486	6.16613762591168e-17	0.49143049746478323
Proteinogenic_25600_02	Glutamate		0	232361.0	235761.50754135833	0.03567993803651034	-6.206599339272624e-17	0.49441086136295515
Proteinogenic_25600_02	Glutamate		1	1080353.0	1095804.2908099236	0.1658380522078289	1.0639884581610212e-16	0.49441086136295515
Proteinogenic_25600_02	Glutamate		2	2101615.0	2128763.431319938	0.3221651749514722	0.0	0.49441086136295515
Proteinogenic_25600_02	Glutamate		3	1809117.0	1823336.1984043892	0.2759420876513628	3.5466281938700707e-17	0.49441086136295515
Proteinogenic_25600_02	Glutamate		4	1112874.0	1108861.3368945208	0.16781409401421482	0.0	0.49441086136295515
Proteinogenic_25600_02	Glutamate		5	228525.0	215150.2803237764	0.03256065313861092	5.319942290805106e-17	0.49441086136295515
Proteinogenic_25600_03	Glutamate		0	249424.0	253074.21751927285	0.03823624435807599	-6.638852398439392e-17	0.4937209356814883
Proteinogenic_25600_03	Glutamate		1	1062090.0	1077247.6399050474	0.1627581995405487	7.081442558335351e-17	0.4937209356814883
Proteinogenic_25600_03	Glutamate		2	2112441.0	2139633.815080527	0.3232710237817531	-7.081442558335351e-17	0.4937209356814883
Proteinogenic_25600_03	Glutamate		3	1807058.0	1821382.7275675964	0.2751873965017788	3.5407212791676754e-17	0.4937209356814883
Proteinogenic_25600_03	Glutamate		4	1122475.0	1118516.8058829296	0.1689934372911668	-3.5407212791676754e-17	0.4937209356814883
Proteinogenic_25600_03	Glutamate		5	222309.0	208844.453699362	0.03155369852667652	5.3110819187515135e-17	0.4937209356814883
Proteinogenic_25600_04	Glutamate		0	251469.0	255149.1452520769	0.03845628843973233	-7.064234771572613e-17	0.4932613015523112
Proteinogenic_25600_04	Glutamate		1	1062781.0	1077945.590832696	0.16246884355597274	3.5321173857863064e-17	0.4932613015523112
Proteinogenic_25600_04	Glutamate		2	2131232.0	2158681.692497537	0.3253582751932778	-7.064234771572613e-17	0.4932613015523112
Proteinogenic_25600_04	Glutamate		3	1803776.0	1818017.8966903912	0.2740131484847766	3.5321173857863064e-17	0.4932613015523112
Proteinogenic_25600_04	Glutamate		4	1115116.0	1110898.63411308	0.16743555326650475	0.0	0.4932613015523112
Proteinogenic_25600_04	Glutamate		5	227441.0	214090.4688678271	0.03226789105973568	5.739690751902748e-17	0.4932613015523112
Proteinogenic_25600_05	Glutamate		0	239712.0	243220.086398983	0.037353829347265936	-6.748460801410754e-17	0.49481582045628325
Proteinogenic_25600_05	Glutamate		1	1043755.0	1058659.3294961653	0.1625892849409665	5.398768641128603e-17	0.49481582045628325
Proteinogenic_25600_05	Glutamate		2	2073440.0	2100171.3838503957	0.32254508512783364	-7.198358188171471e-17	0.49481582045628325
Proteinogenic_25600_05	Glutamate		3	1784266.0	1798470.3024134603	0.2762097232885411	3.5991790940857353e-17	0.49481582045628325
Proteinogenic_25600_05	Glutamate		4	1102597.0	1098707.576326277	0.16873990925780513	-3.5991790940857353e-17	0.49481582045628325
Proteinogenic_25600_05	Glutamate		5	225223.0	212020.3861781567	0.03256216803758771	5.84866602788932e-17	0.49481582045628325
Proteinogenic_400_01	Glutamate		0	3425029.0	3475152.8888792414	0.0330425823888598	4.456212538986625e-18	0.5005522808175138
Proteinogenic_400_01	Glutamate		1	16241128.0	16473515.120184656	0.15663411020986134	0.0	0.5005522808175138
Proteinogenic_400_01	Glutamate		2	32043534.0	32458808.491947673	0.3086260916092525	0.0	0.5005522808175138
Proteinogenic_400_01	Glutamate		3	32236212.0	32523026.39276403	0.30923669072428833	0.0	0.5005522808175138
Proteinogenic_400_01	Glutamate		4	17014854.0	16947154.54945125	0.1611375868523527	0.0	0.5005522808175138
Proteinogenic_400_01	Glutamate		5	3536343.0	3294294.554413568	0.031322938215385385	0.0	0.5005522808175138
Proteinogenic_400_02	Glutamate		0	3562018.0	3614146.6664778194	0.033409694731428664	0.0	0.5009232208467035
Proteinogenic_400_02	Glutamate		1	16701940.0	16940859.128847696	0.15660375303322285	1.7329964767609857e-17	0.5009232208467035
Proteinogenic_400_02	Glutamate		2	32821128.0	33245927.520295497	0.3073301644946103	-3.4659929535219714e-17	0.5009232208467035
Proteinogenic_400_02	Glutamate		3	33108959.0	33403501.76763347	0.3087868036371017	0.0	0.5009232208467035
Proteinogenic_400_02	Glutamate		4	17629674.0	17563151.009320203	0.16235630921841349	0.0	0.5009232208467035
Proteinogenic_400_02	Glutamate		5	3657466.0	3408998.444666648	0.03151327488522298	-4.332491191902464e-18	0.5009232208467035
Proteinogenic_400_03	Glutamate		0	3615689.0	3668603.119459396	0.03345135056437763	4.273477417577749e-18	0.5009049383577395
Proteinogenic_400_03	Glutamate		1	16889526.0	17131107.397264976	0.15620623448261128	-3.418781934062199e-17	0.5009049383577395
Proteinogenic_400_03	Glutamate		2	33274857.0	33705559.097501606	0.3073367264390871	-3.418781934062199e-17	0.5009049383577395
Proteinogenic_400_03	Glutamate		3	33677314.0	33977909.039111525	0.309820089473005	6.837563868124398e-17	0.5009049383577395
Proteinogenic_400_03	Glutamate		4	17806938.0	17738351.82214585	0.16174325919569807	3.418781934062199e-17	0.5009049383577395
Proteinogenic_400_03	Glutamate		5	3701102.0	3448275.3040804206	0.03144233984522095	-8.546954835155497e-18	0.5009049383577395
Proteinogenic_400_04	Glutamate		0	3839714.0	3895906.6330737835	0.033593011737227445	4.041218047729453e-18	0.5012132547292061
Proteinogenic_400_04	Glutamate		1	17825752.0	18080688.33625329	0.15590331922756964	0.0	0.5012132547292061
Proteinogenic_400_04	Glutamate		2	35190406.0	35645825.86229885	0.3073612279128489	0.0	0.5012132547292061
Proteinogenic_400_04	Glutamate		3	35530043.0	35846984.93300194	0.3090957507491539	6.465948876367125e-17	0.5012132547292061
Proteinogenic_400_04	Glutamate		4	18868906.0	18797044.835318755	0.16208020552069904	3.2329744381835624e-17	0.5012132547292061
Proteinogenic_400_04	Glutamate		5	3973133.0	3707272.2549285186	0.031966484852501025	0.0	0.5012132547292061
Proteinogenic_400_05	Glutamate		0	3534665.0	3586393.3665876538	0.03357781114045705	0.0	0.5010217456916044
Proteinogenic_400_05	Glutamate		1	16453995.0	16689327.843659453	0.15625477774312407	0.0	0.5010217456916044
Proteinogenic_400_05	Glutamate		2	32360063.0	32778726.43835545	0.3068926838940229	0.0	0.5010217456916044
Proteinogenic_400_05	Glutamate		3	32812618.0	33105604.137537606	0.3099530948772188	0.0	0.5010217456916044
Proteinogenic_400_05	Glutamate		4	17305724.0	17238759.57135234	0.16139886343069051	0.0	0.5010217456916044
Proteinogenic_400_05	Glutamate		5	3655170.0	3409620.9011099744	0.031922768914486706	-8.775941956136512e-18	0.5010217456916044
Proteinogenic_400_06	Glutamate		0	3529297.0	3580946.8081183666	0.03324552570746403	4.3511360577566e-18	0.5008903333441078
Proteinogenic_400_06	Glutamate		1	16611930.0	16849582.456277087	0.15643159664930678	0.0	0.5008903333441078
Proteinogenic_400_06	Glutamate		2	32696730.0	33120121.01619466	0.3074873472518286	-3.48090884620528e-17	0.5008903333441078
Proteinogenic_400_06	Glutamate		3	33098749.0	33394085.037389327	0.3100308304135719	0.0	0.5008903333441078
Proteinogenic_400_06	Glutamate		4	17417834.0	17349261.123277344	0.16107061556228452	0.0	0.5008903333441078
Proteinogenic_400_06	Glutamate		5	3666082.0	3418146.2280468303	0.03173408441554428	0.0	0.5008903333441078
Proteinogenic_400_07	Glutamate		0	3736907.0	3791595.0949679725	0.033410922911409666	4.129873669882896e-18	0.5010460668856488
Proteinogenic_400_07	Glutamate		1	17499298.0	17749615.75616896	0.15640674409657998	0.0	0.5010460668856488
Proteinogenic_400_07	Glutamate		2	34412716.0	34858116.6745801	0.30716408790510824	0.0	0.5010460668856488
Proteinogenic_400_07	Glutamate		3	34802504.0	35112722.59656963	0.3094076341222848	0.0	0.5010460668856488
Proteinogenic_400_07	Glutamate		4	18430136.0	18359454.291926872	0.16178054266849384	0.0	0.5010460668856488
Proteinogenic_400_07	Glutamate		5	3872805.0	3612193.866780721	0.03183006829612351	0.0	0.5010460668856488
Proteinogenic_400_08	Glutamate		0	3331563.0	3380319.05246151	0.03280777511368653	0.0	0.5010319741588086
Proteinogenic_400_08	Glutamate		1	15875524.0	16102705.154774863	0.1562852267022419	0.0	0.5010319741588086
Proteinogenic_400_08	Glutamate		2	31340463.0	31746792.955802575	0.3081193306638614	0.0	0.5010319741588086
Proteinogenic_400_08	Glutamate		3	31657553.0	31940034.01544363	0.30999483683030377	0.0	0.5010319741588086
Proteinogenic_400_08	Glutamate		4	16686461.0	16620704.320685089	0.1613126811763646	1.819475438029566e-17	0.5010319741588086
Proteinogenic_400_08	Glutamate		5	3481082.0	3243528.365035932	0.03148014951354178	0.0	0.5010319741588086
Proteinogenic_400_09	Glutamate		0	3156845.0	3203044.1264859335	0.03364178118444633	0.0	0.5008717186935028
Proteinogenic_400_09	Glutamate		1	14695581.0	14905764.289173026	0.15655621365211786	0.0	0.5008717186935028
Proteinogenic_400_09	Glutamate		2	28903497.0	29277444.09363629	0.30750290315811485	0.0	0.5008717186935028
Proteinogenic_400_09	Glutamate		3	29101117.0	29359791.387809213	0.3083678021549126	3.938016349688891e-17	0.5008717186935028
Proteinogenic_400_09	Glutamate		4	15479740.0	15420577.677544698	0.1619633322176133	0.0	0.5008717186935028
Proteinogenic_400_09	Glutamate		5	3261362.0	3043679.8337317836	0.03196796763279506	4.922520437111114e-18	0.5008717186935028
Proteinogenic_400_10	Glutamate		0	3285162.0	3333238.992935916	0.03374361776997429	4.7445531176678346e-18	0.50098854513863
Proteinogenic_400_10	Glutamate		1	15155796.0	15372515.967910698	0.1556216953189764	1.8978212470671338e-17	0.50098854513863
Proteinogenic_400_10	Glutamate		2	30011816.0	30400201.383176856	0.30775254273040525	0.0	0.50098854513863
Proteinogenic_400_10	Glutamate		3	30278004.0	30548351.348744385	0.3092523199205018	3.7956424941342677e-17	0.50098854513863
Proteinogenic_400_10	Glutamate		4	16073007.0	16011477.069966359	0.1620901361488543	-1.8978212470671338e-17	0.50098854513863
Proteinogenic_400_10	Glutamate		5	3342716.0	3115531.9193761335	0.03153968811128803	-4.7445531176678346e-18	0.50098854513863
Proteinogenic_40_01	Glutamate		0	19920780.0	20212312.411289897	0.03310258037274441	0.0	0.501135040666947
Proteinogenic_40_01	Glutamate		1	93829847.0	95172210.61581421	0.1558676556672466	0.0	0.501135040666947
Proteinogenic_40_01	Glutamate		2	185222115.0	187621587.93742195	0.30727600919582704	0.0	0.501135040666947
Proteinogenic_40_01	Glutamate		3	188275875.0	189962558.38572273	0.3111099179954858	0.0	0.501135040666947
Proteinogenic_40_01	Glutamate		4	98871855.0	98485155.14100575	0.16129340855410287	0.0	0.501135040666947
Proteinogenic_40_01	Glutamate		5	20556867.0	19142454.822730765	0.03135042821459315	0.0	0.501135040666947
Proteinogenic_40_02	Glutamate		0	19818972.0	20109014.493137665	0.03349716211556786	0.0	0.5013923063191379
Proteinogenic_40_02	Glutamate		1	92312460.0	93632774.67728357	0.1559714541836813	0.0	0.5013923063191379
Proteinogenic_40_02	Glutamate		2	181535719.0	183884437.8888658	0.3063107258983484	0.0	0.5013923063191379
Proteinogenic_40_02	Glutamate		3	184560230.0	186210888.16824305	0.3101860765371727	0.0	0.5013923063191379
Proteinogenic_40_02	Glutamate		4	97834861.0	97469453.14203432	0.1623625103223559	0.0	0.5013923063191379
Proteinogenic_40_02	Glutamate		5	20397658.0	19013375.86212827	0.031672070942873894	0.0	0.5013923063191379
Proteinogenic_40_03	Glutamate		0	20572199.0	20873264.660079855	0.03318468020311918	0.0	0.5013276329347964
Proteinogenic_40_03	Glutamate		1	96518143.0	97898841.62599032	0.1556412858515383	0.0	0.5013276329347964
Proteinogenic_40_03	Glutamate		2	190761668.0	193232621.85336265	0.30720459235481984	0.0	0.5013276329347964
Proteinogenic_40_03	Glutamate		3	193878085.0	195615777.20476118	0.31099337429661933	0.0	0.5013276329347964
Proteinogenic_40_03	Glutamate		4	101839127.0	101441059.2734349	0.16127276524657053	0.0	0.5013276329347964
Proteinogenic_40_03	Glutamate		5	21394708.0	19941473.299785715	0.031703302047332786	0.0	0.5013276329347964
Proteinogenic_40_04	Glutamate		0	20669429.0	20971917.581087455	0.033191515817637136	0.0	0.5013317603122175
Proteinogenic_40_04	Glutamate		1	96435516.0	97814855.09616177	0.15480812842083422	0.0	0.5013317603122175
Proteinogenic_40_04	Glutamate		2	192215874.0	194707426.51938948	0.30815659093366654	0.0	0.5013317603122175
Proteinogenic_40_04	Glutamate		3	194745340.0	196494165.54148966	0.31098439989699705	0.0	0.5013317603122175
Proteinogenic_40_04	Glutamate		4	102578088.0	102177373.70165749	0.1617125330723968	0.0	0.5013317603122175
Proteinogenic_40_04	Glutamate		5	21145249.0	19679992.74985471	0.031146831858468327	0.0	0.5013317603122175
Proteinogenic_40_05	Glutamate		0	20725634.0	21028945.118115447	0.033301075572955564	0.0	0.5010540158720037
Proteinogenic_40_05	Glutamate		1	96973171.0	98360291.56265707	0.15576166490083682	0.0	0.5010540158720037
Proteinogenic_40_05	Glutamate		2	191831501.0	194316128.4813188	0.3077156768090156	0.0	0.5010540158720037
Proteinogenic_40_05	Glutamate		3	194144370.0	195880511.79117778	0.31019300729488036	0.0	0.5010540158720037
Proteinogenic_40_05	Glutamate		4	102473498.0	102075394.61427292	0.16164483815504826	0.0	0.5010540158720037
